applicant_id,age,gender,state,area_type,occupation,education_level,annual_income_inr,is_student,is_farmer,land_holding_acres,has_disability,is_senior_citizen,has_aadhaar,has_income_cert,has_bank_passbook,has_edu_cert,document_readiness_score,scheme_id,scheme_name,scheme_category,max_income_limit,scheme_benefit_value_inr,eligibility_match_score,grant_probability,processing_days,disbursed_grant_inr,application_outcome,is_approved
APP-100124,33,Male,Kerala,Rural,Student,12th Pass,145466,1,0,0.0,0,0,0,1,1,0,62.5,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.6649,16,16086,APPROVED,1
APP-100125,37,Male,Andhra Pradesh,Rural,Farmer,10th Pass,30000,0,1,0.36,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.8332,17,16663,APPROVED,1
APP-100126,24,Male,Telangana,Rural,Self-employed,Below 10th,288709,0,0,0.0,0,0,1,1,1,0,87.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,65,0.8012,48,0,REJECTED,0
APP-100127,40,Female,Andhra Pradesh,Urban,Farmer,Graduate,207701,0,1,1.98,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7971,19,15942,APPROVED,1
APP-100128,40,Female,Telangana,Rural,Farmer,10th Pass,312775,0,1,5.14,1,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.9587,8,95874,APPROVED,1
APP-100129,43,Male,Karnataka,Urban,Farmer,Postgraduate,239052,0,1,9.2,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9549,15,171880,APPROVED,1
APP-100130,25,Male,Andhra Pradesh,Rural,Salaried,Undergraduate,502898,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,65,0.7532,60,0,REJECTED,0
APP-100131,16,Female,Telangana,Urban,Daily wage worker,12th Pass,51425,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.8008,22,52852,APPROVED,1
APP-100132,16,Female,West Bengal,Rural,Student,12th Pass,119817,1,0,0.0,0,0,1,0,1,1,75.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.6946,11,12503,APPROVED,1
APP-100133,40,Female,West Bengal,Rural,Farmer,Postgraduate,182666,0,1,1.69,0,0,0,1,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.9008,18,90084,APPROVED,1
APP-100134,28,Male,Maharashtra,Rural,Daily wage worker,10th Pass,124971,0,0,0.0,0,0,1,0,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.909,19,454513,APPROVED,1
APP-100135,16,Male,Bihar,Rural,Unemployed,12th Pass,229218,0,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5262,54,0,REJECTED,0
APP-100136,26,Male,Telangana,Rural,Self-employed,10th Pass,321649,0,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,65,0.8214,57,0,REJECTED,0
APP-100137,32,Female,Karnataka,Urban,Farmer,Below 10th,154987,0,1,1.89,0,0,1,1,1,0,87.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.9548,12,5729,APPROVED,1
APP-100138,17,Female,Andhra Pradesh,Rural,Student,Below 10th,20000,1,0,0.0,0,0,1,1,1,0,87.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,50,0.6679,48,0,REJECTED,0
APP-100139,49,Male,Tamil Nadu,Rural,Farmer,10th Pass,30000,0,1,3.05,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.8295,5,29033,APPROVED,1
APP-100140,24,Female,Telangana,Urban,Salaried,Graduate,928507,0,0,0.0,0,0,1,0,1,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,65,0.6838,65,0,REJECTED,0
APP-100141,49,Female,Telangana,Urban,Daily wage worker,Undergraduate,122304,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,5,178200,APPROVED,1
APP-100142,60,Male,Tamil Nadu,Urban,Farmer,Postgraduate,79755,0,1,1.31,0,1,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,100,0.99,14,23950,APPROVED,1
APP-100143,59,Female,Andhra Pradesh,Rural,Daily wage worker,Undergraduate,128141,0,0,0.0,0,0,1,0,0,1,50.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.6589,21,23060,APPROVED,1
APP-100144,54,Male,Maharashtra,Rural,Student,10th Pass,60536,1,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7945,6,15891,APPROVED,1
APP-100145,58,Male,Telangana,Rural,Farmer,Below 10th,274941,0,1,2.42,0,0,1,1,1,0,87.5,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,5,178200,APPROVED,1
APP-100146,23,Female,Maharashtra,Rural,Student,Below 10th,50088,1,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.9007,5,59444,APPROVED,1
APP-100147,50,Female,Bihar,Urban,Self-employed,Postgraduate,512770,0,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,45,0.6324,48,0,REJECTED,0
APP-100148,30,Male,Maharashtra,Rural,Farmer,10th Pass,198715,0,1,4.06,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.4135,48,0,REJECTED,0
APP-100149,58,Male,Andhra Pradesh,Rural,Farmer,Undergraduate,214115,0,1,0.5,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,65,0.8464,47,0,REJECTED,0
APP-100150,36,Male,Gujarat,Rural,Salaried,12th Pass,215692,0,0,0.0,0,0,1,0,1,0,62.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.7763,13,77626,APPROVED,1
APP-100151,35,Female,Madhya Pradesh,Rural,Farmer,12th Pass,198030,0,1,1.32,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.9502,7,5701,APPROVED,1
APP-100152,22,Female,Andhra Pradesh,Urban,Farmer,12th Pass,222644,0,1,1.5,0,0,1,0,1,1,75.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,65,0.6375,48,0,REJECTED,0
APP-100153,44,Male,Telangana,Rural,Daily wage worker,12th Pass,126551,0,0,0.0,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8085,47,0,REJECTED,0
APP-100154,57,Male,Kerala,Rural,Daily wage worker,12th Pass,42587,0,0,0.0,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.8721,8,15698,APPROVED,1
APP-100155,43,Male,Telangana,Rural,Homemaker,10th Pass,415407,0,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.5335,37,0,REJECTED,0
APP-100156,24,Male,Telangana,Urban,Farmer,12th Pass,146172,0,1,5.3,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.736,27,17805,APPROVED,1
APP-100157,16,Female,Kerala,Urban,Student,12th Pass,157409,1,0,0.0,0,0,1,0,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,70,0.6682,10,66816,APPROVED,1
APP-100158,33,Female,Gujarat,Rural,Daily wage worker,10th Pass,73401,0,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.99,21,99000,APPROVED,1
APP-100159,29,Male,Tamil Nadu,Urban,Homemaker,10th Pass,88922,0,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8573,57,0,REJECTED,0
APP-100160,36,Female,Karnataka,Rural,Self-employed,Below 10th,280448,0,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,35,0.557,34,0,REJECTED,0
APP-100161,19,Male,Telangana,Urban,Student,12th Pass,43751,1,0,0.0,0,0,1,1,0,1,75.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.8684,5,30393,APPROVED,1
APP-100162,40,Female,Maharashtra,Urban,Salaried,10th Pass,1073249,0,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.755,56,0,REJECTED,0
APP-100163,43,Male,Telangana,Rural,Farmer,Undergraduate,201971,0,1,1.06,0,0,1,1,0,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.7195,16,17988,APPROVED,1
APP-100164,30,Female,West Bengal,Rural,Daily wage worker,Undergraduate,117903,0,0,0.0,1,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,5,178200,APPROVED,1
APP-100165,16,Male,Telangana,Rural,Student,Below 10th,395994,1,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.749,16,49437,APPROVED,1
APP-100166,34,Male,Andhra Pradesh,Rural,Student,Below 10th,122873,1,0,0.0,0,0,0,0,1,0,37.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.6079,11,12157,APPROVED,1
APP-100167,18,Male,Bihar,Rural,Student,Below 10th,450000,1,0,0.0,0,0,1,1,1,0,87.5,scheme-006,Skill Development Stipend,Employment,350000,18000,65,0.7454,46,0,REJECTED,0
APP-100168,28,Female,Telangana,Rural,Farmer,10th Pass,181171,0,1,0.16,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,100,0.9749,12,19498,APPROVED,1
APP-100169,34,Female,Karnataka,Rural,Daily wage worker,12th Pass,68241,0,0,0.0,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,100,0.99,11,17820,APPROVED,1
APP-100170,49,Male,Andhra Pradesh,Rural,Salaried,Undergraduate,305872,0,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.4739,39,0,REJECTED,0
APP-100171,40,Female,Telangana,Rural,Farmer,Postgraduate,90412,0,1,1.98,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,19,128700,APPROVED,1
APP-100172,31,Male,Maharashtra,Rural,Student,Undergraduate,77555,1,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7501,5,15002,APPROVED,1
APP-100173,57,Female,Gujarat,Urban,Student,Undergraduate,69065,1,0,0.0,0,0,0,1,0,1,50.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.8166,22,408314,APPROVED,1
APP-100174,26,Male,West Bengal,Rural,Daily wage worker,Undergraduate,121061,0,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.902,38,0,REJECTED,0
APP-100175,36,Male,Telangana,Urban,Student,Undergraduate,20000,1,0,0.0,0,0,1,0,1,1,75.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.727,12,14540,APPROVED,1
APP-100176,21,Male,Andhra Pradesh,Urban,Student,Undergraduate,24576,1,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.99,19,65340,APPROVED,1
APP-100177,45,Male,Telangana,Rural,Unemployed,10th Pass,292855,0,0,0.0,1,0,1,0,1,0,62.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,35,0.4987,32,0,REJECTED,0
APP-100178,25,Male,Karnataka,Urban,Daily wage worker,12th Pass,84259,0,0,0.0,0,0,1,1,1,0,87.5,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.99,13,24750,APPROVED,1
APP-100179,38,Female,Uttar Pradesh,Urban,Daily wage worker,Below 10th,132272,0,0,0.0,0,0,1,1,1,0,87.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.9478,9,123219,APPROVED,1
APP-100180,16,Male,Andhra Pradesh,Rural,Student,Graduate,33041,1,0,0.0,0,0,1,0,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9036,13,451825,APPROVED,1
APP-100181,38,Male,Rajasthan,Urban,Salaried,Graduate,653934,0,0,0.0,0,0,1,0,1,1,75.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,65,0.7185,36,0,REJECTED,0
APP-100182,53,Female,Bihar,Urban,Farmer,12th Pass,150197,0,1,10.44,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.99,11,99000,APPROVED,1
APP-100183,47,Male,Maharashtra,Urban,Self-employed,12th Pass,289349,0,0,0.0,0,0,0,1,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.6946,71,0,REJECTED,0
APP-100184,43,Female,Madhya Pradesh,Rural,Self-employed,10th Pass,40000,0,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,11,494991,APPROVED,1
APP-100185,47,Other,Telangana,Rural,Salaried,10th Pass,218321,0,0,0.0,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7518,48,0,REJECTED,0
APP-100186,16,Male,Bihar,Rural,Farmer,Undergraduate,191122,0,1,0.09,0,0,1,0,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,35,0.4586,51,0,REJECTED,0
APP-100187,32,Male,Telangana,Rural,Salaried,Postgraduate,554883,0,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.7398,24,0,REJECTED,0
APP-100188,43,Female,Andhra Pradesh,Rural,Daily wage worker,Below 10th,123548,0,0,0.0,0,0,1,1,1,0,87.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.8952,21,89522,APPROVED,1
APP-100189,25,Female,Telangana,Rural,Daily wage worker,12th Pass,212327,0,0,0.0,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.6427,54,0,REJECTED,0
APP-100190,24,Female,Maharashtra,Rural,Farmer,10th Pass,217949,0,1,3.84,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.6154,51,0,REJECTED,0
APP-100191,16,Male,Andhra Pradesh,Rural,Farmer,10th Pass,216065,0,1,2.28,0,0,1,1,0,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,35,0.4976,50,0,REJECTED,0
APP-100192,63,Female,Telangana,Rural,Salaried,10th Pass,180827,0,0,0.0,0,1,1,0,1,1,75.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8579,60,0,REJECTED,0
APP-100193,26,Male,Telangana,Rural,Salaried,10th Pass,170095,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.9242,13,60995,APPROVED,1
APP-100194,50,Female,Telangana,Urban,Student,12th Pass,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8622,47,0,REJECTED,0
APP-100195,27,Male,Andhra Pradesh,Urban,Self-employed,10th Pass,100193,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.8171,16,20427,APPROVED,1
APP-100196,53,Female,Telangana,Rural,Farmer,10th Pass,184851,0,1,0.72,0,0,1,1,1,1,100.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,100,0.99,17,5940,APPROVED,1
APP-100197,21,Male,Bihar,Rural,Student,12th Pass,20000,1,0,0.0,0,0,1,0,1,1,75.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.9166,8,22914,APPROVED,1
APP-100198,16,Female,Telangana,Urban,Student,Postgraduate,98563,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,70,0.7639,5,137508,APPROVED,1
APP-100199,25,Female,Kerala,Rural,Daily wage worker,10th Pass,56673,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,100,0.99,12,65340,APPROVED,1
APP-100200,39,Male,Telangana,Rural,Farmer,10th Pass,174039,0,1,1.85,0,0,1,1,1,0,87.5,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.8072,11,16144,APPROVED,1
APP-100201,36,Female,Maharashtra,Rural,Student,12th Pass,21750,1,0,0.0,0,0,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9383,25,469157,APPROVED,1
APP-100202,62,Female,Telangana,Rural,Retired,Undergraduate,95875,0,0,0.0,0,1,1,1,1,0,87.5,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9304,13,167465,APPROVED,1
APP-100203,23,Male,Telangana,Rural,Self-employed,12th Pass,292297,0,0,0.0,0,0,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,80,0.8829,42,0,REJECTED,0
APP-100204,29,Female,Bihar,Rural,Farmer,12th Pass,50576,0,1,6.0,1,0,1,0,1,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.9053,34,452640,APPROVED,1
APP-100205,38,Female,Andhra Pradesh,Urban,Unemployed,10th Pass,129785,0,0,0.0,0,0,1,0,1,1,75.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.6443,16,22549,APPROVED,1
APP-100206,39,Female,Bihar,Rural,Homemaker,12th Pass,384210,0,0,0.0,1,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7919,36,0,REJECTED,0
APP-100207,23,Female,West Bengal,Rural,Student,Postgraduate,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,8,178200,APPROVED,1
APP-100208,25,Female,Tamil Nadu,Rural,Student,12th Pass,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.99,13,99000,APPROVED,1
APP-100209,42,Male,Kerala,Urban,Daily wage worker,10th Pass,110232,0,0,0.0,0,0,1,1,1,1,100.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,17,128700,APPROVED,1
APP-100210,52,Female,Madhya Pradesh,Rural,Self-employed,10th Pass,530747,0,0,0.0,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,35,0.5883,48,0,REJECTED,0
APP-100211,62,Male,Maharashtra,Urban,Student,10th Pass,81796,1,0,0.0,0,1,1,0,1,1,75.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,55,0.634,12,63403,APPROVED,1
APP-100212,49,Male,Uttar Pradesh,Urban,Farmer,10th Pass,132576,0,1,1.5,0,0,1,1,1,1,100.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7681,16,18582,APPROVED,1
APP-100213,54,Female,Andhra Pradesh,Urban,Student,Postgraduate,120661,1,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,7,178200,APPROVED,1
APP-100214,53,Male,Telangana,Urban,Farmer,Undergraduate,81503,0,1,0.82,1,0,1,0,1,1,75.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.7725,21,50987,APPROVED,1
APP-100215,16,Male,Telangana,Rural,Daily wage worker,Graduate,115033,0,0,0.0,0,0,1,0,1,1,75.0,scheme-013,Old Age Pension Scheme,Social Security,150000,24192,70,0.7315,17,17697,APPROVED,1
APP-100216,44,Male,West Bengal,Urban,Daily wage worker,Below 10th,154387,0,0,0.0,0,0,1,1,1,0,87.5,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.6931,5,45742,APPROVED,1
APP-100217,36,Male,Kerala,Rural,Student,Below 10th,161604,1,0,0.0,0,0,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,12,495000,APPROVED,1
APP-100218,40,Female,Andhra Pradesh,Urban,Self-employed,Undergraduate,107747,0,0,0.0,0,0,1,1,1,1,100.0,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.8484,8,15272,APPROVED,1
APP-100219,46,Female,Telangana,Urban,Daily wage worker,Below 10th,34591,0,0,0.0,0,0,1,1,1,0,87.5,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,80,0.8144,28,0,REJECTED,0
APP-100220,46,Male,Uttar Pradesh,Rural,Homemaker,Graduate,334036,0,0,0.0,0,0,1,1,1,0,87.5,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,65,0.7972,43,0,REJECTED,0
APP-100221,31,Female,Telangana,Rural,Retired,Graduate,131945,0,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.8064,14,20161,APPROVED,1
APP-100222,52,Male,Telangana,Urban,Daily wage worker,Undergraduate,117583,0,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.845,5,29576,APPROVED,1
APP-100223,44,Male,Andhra Pradesh,Urban,Daily wage worker,Graduate,194208,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.9555,19,171986,APPROVED,1
APP-100224,61,Female,Telangana,Rural,Farmer,10th Pass,311965,0,1,7.52,0,1,1,1,1,1,100.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,100,0.99,20,14850,APPROVED,1
APP-100225,43,Male,Tamil Nadu,Rural,Farmer,10th Pass,117176,0,1,0.38,0,0,1,1,0,1,75.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.911,13,455509,APPROVED,1
APP-100226,16,Male,Karnataka,Rural,Farmer,12th Pass,138355,0,1,4.06,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.9699,14,33947,APPROVED,1
APP-100227,77,Male,West Bengal,Rural,Retired,Below 10th,113653,0,0,0.0,0,1,1,1,1,0,87.5,scheme-006,Skill Development Stipend,Employment,350000,18000,70,0.772,14,13896,APPROVED,1
APP-100228,16,Female,Maharashtra,Urban,Student,Postgraduate,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,100,0.9717,5,24292,APPROVED,1
APP-100229,16,Female,Uttar Pradesh,Rural,Student,10th Pass,208329,1,0,0.0,0,0,1,1,1,1,100.0,scheme-001,National Merit Scholarship,Education,300000,20000,70,0.7416,12,14833,APPROVED,1
APP-100230,24,Female,Telangana,Rural,Student,10th Pass,20000,1,0,0.0,0,0,1,1,1,0,87.5,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.99,10,34650,APPROVED,1
APP-100231,42,Female,Tamil Nadu,Rural,Daily wage worker,Below 10th,103267,0,0,0.0,0,0,0,1,1,0,62.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.8971,17,89708,APPROVED,1
APP-100232,49,Female,Telangana,Urban,Farmer,12th Pass,180098,0,1,0.38,0,0,0,1,1,1,75.0,scheme-009,Rural Housing Assistance,Housing,180000,130000,65,0.6837,42,0,REJECTED,0
APP-100233,31,Female,Telangana,Rural,Daily wage worker,10th Pass,34726,0,0,0.0,0,0,1,0,0,1,50.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,100,0.8592,25,30073,APPROVED,1
APP-100234,41,Male,Tamil Nadu,Rural,Student,Undergraduate,70961,1,0,0.0,0,0,1,1,1,0,87.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.99,16,128700,APPROVED,1
APP-100235,41,Female,West Bengal,Rural,Student,12th Pass,55667,1,0,0.0,0,0,1,1,1,1,100.0,scheme-005,Ayushman Bharat Health Cover,Health,250000,500000,100,0.99,16,495000,APPROVED,1
APP-100236,18,Male,Andhra Pradesh,Rural,Student,Graduate,50935,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,85,0.9618,19,96178,APPROVED,1
APP-100237,56,Male,Telangana,Rural,Student,Undergraduate,111701,1,0,0.0,0,0,1,1,1,0,87.5,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,55,0.6144,9,61438,APPROVED,1
APP-100238,33,Female,Telangana,Rural,Farmer,12th Pass,179611,0,1,8.31,0,0,1,1,1,0,87.5,scheme-009,Rural Housing Assistance,Housing,180000,130000,100,0.9388,12,122043,APPROVED,1
APP-100239,32,Male,Telangana,Urban,Student,10th Pass,276410,1,0,0.0,0,0,1,1,1,1,100.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,65,0.7577,51,0,REJECTED,0
APP-100240,28,Female,Rajasthan,Urban,Farmer,Postgraduate,52223,0,1,1.04,0,0,1,1,1,1,100.0,scheme-021,Student Laptop & Digital Aid,Education,250000,25000,70,0.7455,5,18639,APPROVED,1
APP-100241,36,Female,Maharashtra,Urban,Salaried,12th Pass,184149,0,0,0.0,0,0,0,1,1,1,75.0,scheme-002,Post-Matric BC Scholarship,Education,200000,35000,70,0.6826,7,23890,APPROVED,1
APP-100242,20,Female,Karnataka,Rural,Student,12th Pass,20000,1,0,0.0,0,0,1,1,1,1,100.0,scheme-010,Women Entrepreneurship Loan,Entrepreneurship,500000,100000,100,0.99,6,99000,APPROVED,1
APP-100243,16,Other,Madhya Pradesh,Rural,Student,12th Pass,116318,1,0,0.0,0,0,1,0,1,1,75.0,scheme-003,PM Kisan Samman Nidhi,Agriculture,400000,6000,50,0.5761,40,0,REJECTED,0
APP-100244,16,Male,Maharashtra,Rural,Student,10th Pass,399004,1,0,0.0,0,0,1,1,0,1,75.0,scheme-004,Kisan Credit Card Subsidy,Agriculture,500000,15000,50,0.5976,49,0,REJECTED,0
APP-100245,51,Male,Bihar,Rural,Self-employed,10th Pass,231757,0,0,0.0,0,0,1,1,1,1,100.0,scheme-008,Affordable Housing Subsidy,Housing,300000,180000,100,0.99,5,178200,APPROVED,1
APP-100246,33,Female,Karnataka,Rural,Farmer,10th Pass,187336,0,1,3.59,0,0,1,1,1,1,100.0,scheme-007,Youth Internship Programme,Employment,400000,66000,70,0.8146,5,53765,APPROVED,1
